%time,field.data
1405690000000,cross-track error :-0.20792901516
1405730000000,cross-track error :-0.215829908848
1405780000000,cross-track error :-0.219961464405
1405810000000,cross-track error :-0.225878834724
1405840000000,cross-track error :-0.229240119457
1405870000000,cross-track error :-0.232476830482
1405920000000,cross-track error :-0.235681533813
1405970000000,cross-track error :-0.240686774254
1406000000000,cross-track error :-0.246850132942
1406050000000,cross-track error :-0.251050591469
1406090000000,cross-track error :-0.254027843475
1406130000000,cross-track error :-0.258310258389
1406170000000,cross-track error :-0.263101875782
1406190000000,cross-track error :-0.267315924168
1406220000000,cross-track error :-0.268136322498
1406270000000,cross-track error :-0.271004080772
1406310000000,cross-track error :-0.274924039841
1406350000000,cross-track error :-0.279435694218
1406410000000,cross-track error :-0.281545042992
1406450000000,cross-track error :-0.286058545113
1406490000000,cross-track error :-0.290138185024
1406530000000,cross-track error :-0.292785286903
1406560000000,cross-track error :-0.295843303204
1406600000000,cross-track error :-0.299303710461
1406640000000,cross-track error :-0.301930367947
1406680000000,cross-track error :-0.303911089897
1406710000000,cross-track error :-0.305817306042
1406760000000,cross-track error :-0.30791670084
1406790000000,cross-track error :-0.311532199383
1406830000000,cross-track error :-0.312734603882
1406870000000,cross-track error :-0.315394937992
1406920000000,cross-track error :-0.31737947464
1406970000000,cross-track error :-0.321071445942
1407000000000,cross-track error :-0.324047029018
1407040000000,cross-track error :-0.324963092804
1407080000000,cross-track error :-0.327599644661
1407120000000,cross-track error :-0.328562915325
1407160000000,cross-track error :-0.330719590187
1407200000000,cross-track error :-0.332355976105
1407240000000,cross-track error :-0.333890020847
1407280000000,cross-track error :-0.335381507874
1407300000000,cross-track error :-0.337474286556
1407320000000,cross-track error :-0.338864505291
1407360000000,cross-track error :-0.339026451111
1407390000000,cross-track error :-0.342698574066
1407410000000,cross-track error :-0.342210173607
1407440000000,cross-track error :-0.343711793423
1407470000000,cross-track error :-0.344130575657
1407510000000,cross-track error :-0.345237016678
1407560000000,cross-track error :-0.345732212067
1407600000000,cross-track error :-0.348226368427
1407640000000,cross-track error :-0.3488458395
1407680000000,cross-track error :-0.351080000401
1407730000000,cross-track error :-0.350710213184
1407760000000,cross-track error :-0.352957546711
1407780000000,cross-track error :-0.353257596493
1407800000000,cross-track error :-0.353776395321
1407840000000,cross-track error :-0.355110049248
1407870000000,cross-track error :-0.355354607105
1407910000000,cross-track error :-0.355785965919
1407940000000,cross-track error :-0.35718113184
1407970000000,cross-track error :-0.358472466469
1407990000000,cross-track error :-0.359215378761
1408020000000,cross-track error :-0.358940958977
1408060000000,cross-track error :-0.359682679176
1408120000000,cross-track error :-0.361272096634
1408150000000,cross-track error :-0.362386763096
1408190000000,cross-track error :-0.36285841465
1408220000000,cross-track error :-0.363691270351
1408250000000,cross-track error :-0.36553478241
1408290000000,cross-track error :-0.364242911339
1408320000000,cross-track error :-0.3649918437
1408370000000,cross-track error :-0.366095423698
1408390000000,cross-track error :-0.366710722446
1408430000000,cross-track error :-0.366251885891
1408470000000,cross-track error :-0.367976665497
1408530000000,cross-track error :-0.367256820202
1408560000000,cross-track error :-0.368488311768
1408590000000,cross-track error :-0.36865311861
1408640000000,cross-track error :-0.369490623474
1408690000000,cross-track error :-0.369062185287
1408750000000,cross-track error :-0.36975312233
1408780000000,cross-track error :-0.370928049088
1408800000000,cross-track error :-0.371452629566
1408830000000,cross-track error :-0.371417164803
1408880000000,cross-track error :-0.372492790222
1408900000000,cross-track error :-0.371332287788
1408930000000,cross-track error :-0.372533142567
1408980000000,cross-track error :-0.371928334236
1409020000000,cross-track error :-0.372649848461
1409080000000,cross-track error :-0.372992455959
1409110000000,cross-track error :-0.372192561626
1409150000000,cross-track error :-0.372352004051
1409190000000,cross-track error :-0.372810602188
1409260000000,cross-track error :-0.373108863831
1409300000000,cross-track error :-0.374510347843
1409330000000,cross-track error :-0.373826980591
1409370000000,cross-track error :-0.373452782631
1409400000000,cross-track error :-0.373067557812
1409450000000,cross-track error :-0.374553143978
1409480000000,cross-track error :-0.374550461769
1409520000000,cross-track error :-0.373252153397
1409540000000,cross-track error :-0.372745394707
1409570000000,cross-track error :-0.37352347374
1409600000000,cross-track error :-0.37398403883
1409640000000,cross-track error :-0.372846245766
1409680000000,cross-track error :-0.372898697853
1409700000000,cross-track error :-0.373433887959
1409760000000,cross-track error :-0.372919559479
1409780000000,cross-track error :-0.371886849403
1409810000000,cross-track error :-0.371343553066
1409830000000,cross-track error :-0.37237817049
1409860000000,cross-track error :-0.371847867966
1409940000000,cross-track error :-0.372094094753
1409970000000,cross-track error :-0.371641993523
1409990000000,cross-track error :-0.371559679508
1410010000000,cross-track error :-0.37139582634
1410060000000,cross-track error :-0.371513187885
1410090000000,cross-track error :-0.371166110039
1410110000000,cross-track error :-0.370815038681
1410140000000,cross-track error :-0.370313644409
1410180000000,cross-track error :-0.369646966457
1410220000000,cross-track error :-0.370316028595
1410270000000,cross-track error :-0.369774222374
1410340000000,cross-track error :-0.3694627285
1410380000000,cross-track error :-0.368554890156
1410430000000,cross-track error :-0.369865000248
1410440000000,cross-track error :-0.367910802364
1410470000000,cross-track error :-0.367837667465
1410500000000,cross-track error :-0.367763578892
1410540000000,cross-track error :-0.367456197739
1410570000000,cross-track error :-0.369058072567
1410600000000,cross-track error :-0.366055071354
1410630000000,cross-track error :-0.366109192371
1410670000000,cross-track error :-0.365049123764
1410710000000,cross-track error :-0.36555737257
1410740000000,cross-track error :-0.365046918392
1410800000000,cross-track error :-0.362387895584
1410830000000,cross-track error :-0.361981809139
1410860000000,cross-track error :-0.361543774605
1410890000000,cross-track error :-0.361200690269
1410920000000,cross-track error :-0.359894156456
1410960000000,cross-track error :-0.358799517155
1410990000000,cross-track error :-0.358102977276
1411080000000,cross-track error :-0.357642591
1411110000000,cross-track error :-0.354420483112
1411150000000,cross-track error :-0.354882180691
1411220000000,cross-track error :-0.353302419186
1411260000000,cross-track error :-0.352610170841
1411300000000,cross-track error :-0.348344802856
1411330000000,cross-track error :-0.346103489399
1411380000000,cross-track error :-0.346001207829
1411420000000,cross-track error :-0.344087719917
1411460000000,cross-track error :-0.341956377029
1411500000000,cross-track error :-0.340200424194
1411540000000,cross-track error :-0.338127791882
1411550000000,cross-track error :-0.338498413563
1411590000000,cross-track error :-0.33667242527
1411620000000,cross-track error :-0.334573864937
1411670000000,cross-track error :-0.332431733608
1411720000000,cross-track error :-0.329932153225
1411750000000,cross-track error :-0.32877612114
1411760000000,cross-track error :-0.325695216656
1411790000000,cross-track error :-0.325466156006
1411820000000,cross-track error :-0.324505448341
1411870000000,cross-track error :-0.322189092636
1411940000000,cross-track error :-0.318230390549
1412000000000,cross-track error :-0.315488755703
1412030000000,cross-track error :-0.310845375061
1412060000000,cross-track error :-0.309521079063
1412100000000,cross-track error :-0.306118249893
1412140000000,cross-track error :-0.304686367512
1412180000000,cross-track error :-0.301038622856
1412220000000,cross-track error :-0.296733438969
1412260000000,cross-track error :-0.294691443443
1412300000000,cross-track error :-0.292102515697
1412330000000,cross-track error :-0.288031518459
1412370000000,cross-track error :-0.286078870296
1412430000000,cross-track error :-0.282093882561
1412470000000,cross-track error :-0.277188301086
1412520000000,cross-track error :-0.273677051067
1412550000000,cross-track error :-0.270862460136
1412610000000,cross-track error :-0.266659975052
1412640000000,cross-track error :-0.260709047318
1412710000000,cross-track error :-0.256295979023
1412760000000,cross-track error :-0.251270353794
1412800000000,cross-track error :-0.246481478214
1412840000000,cross-track error :-0.242758452892
1412900000000,cross-track error :-0.238220870495
1412940000000,cross-track error :-0.233249127865
1412970000000,cross-track error :-0.227630198002
1413010000000,cross-track error :-0.223677456379
1413050000000,cross-track error :-0.220776498318
1413090000000,cross-track error :-0.216082513332
1413130000000,cross-track error :-0.212585866451
1413170000000,cross-track error :-0.206357419491
1413200000000,cross-track error :-0.201938152313
1413230000000,cross-track error :-0.198497116566
1413270000000,cross-track error :-0.195027649403
1413290000000,cross-track error :-0.190301179886
1413320000000,cross-track error :-0.187385857105
1413410000000,cross-track error :-0.184275090694
1413440000000,cross-track error :-0.172431528568
1413480000000,cross-track error :-0.168464064598
1413510000000,cross-track error :-0.164466321468
1413570000000,cross-track error :-0.159256994724
1413610000000,cross-track error :-0.151064217091
1413630000000,cross-track error :-0.145691156387
1413640000000,cross-track error :-0.141752958298
1413680000000,cross-track error :-0.139542758465
1413720000000,cross-track error :-0.135981976986
1413760000000,cross-track error :-0.130285084248
1413800000000,cross-track error :-0.125348448753
1413840000000,cross-track error :-0.118729352951
1413880000000,cross-track error :-0.111797869205
1413920000000,cross-track error :-0.106185019016
1413970000000,cross-track error :-0.101997315884
1414010000000,cross-track error :-0.0933432579041
1414050000000,cross-track error :-0.0876188874245
1414090000000,cross-track error :-0.0832928419113
1414120000000,cross-track error :-0.0774862170219
1414160000000,cross-track error :-0.0723450183868
1414170000000,cross-track error :-0.0670607686043
1414210000000,cross-track error :-0.0646294355392
1414260000000,cross-track error :-0.0594439506531
1414290000000,cross-track error :-0.0539138317108
1414310000000,cross-track error :-0.0487900972366
1414320000000,cross-track error :-0.0462250113487
1414370000000,cross-track error :-0.0436314344406
1414420000000,cross-track error :-0.0362328290939
1414450000000,cross-track error :-0.0304032564163
1414490000000,cross-track error :-0.0257660150528
1414520000000,cross-track error :-0.0207192897797
1414560000000,cross-track error :-0.0168670415878
1414580000000,cross-track error :-0.0108594298363
1414620000000,cross-track error :-0.0091735124588
1414660000000,cross-track error :-0.00282567739487
1414700000000,cross-track error :0.000365257263184
1414750000000,cross-track error :0.00573980808258
1414790000000,cross-track error :0.0114024877548
1414830000000,cross-track error :0.0170450210571
1414880000000,cross-track error :0.0215624570847
1414940000000,cross-track error :0.0275840759277
1414960000000,cross-track error :0.0336521863937
1415000000000,cross-track error :0.0367432832718
1415030000000,cross-track error :0.0411098003387
1415090000000,cross-track error :0.0444648265839
1415140000000,cross-track error :0.0512754917145
1415170000000,cross-track error :0.0558137893677
1415210000000,cross-track error :0.0591312646866
1415240000000,cross-track error :0.0630575418472
1415280000000,cross-track error :0.0667561292648
1415310000000,cross-track error :0.0694192647934
1415350000000,cross-track error :0.0737543106079
1415400000000,cross-track error :0.0772651433945
1415430000000,cross-track error :0.0824741125107
1415470000000,cross-track error :0.0842535495758
1415500000000,cross-track error :0.0874917507172
1415550000000,cross-track error :0.0911350250244
1415570000000,cross-track error :0.094526052475
1415600000000,cross-track error :0.0969418287277
1415640000000,cross-track error :0.099524140358
1415680000000,cross-track error :0.102863907814
1415720000000,cross-track error :0.106564760208
1415750000000,cross-track error :0.110219120979
1415800000000,cross-track error :0.113222122192
1415840000000,cross-track error :0.116541981697
1415870000000,cross-track error :0.119200468063
1415920000000,cross-track error :0.122304916382
1415950000000,cross-track error :0.12578356266
1415990000000,cross-track error :0.12885594368
1416020000000,cross-track error :0.130705952644
1416070000000,cross-track error :0.132826685905
1416100000000,cross-track error :0.136995196342
1416140000000,cross-track error :0.139829158783
1416180000000,cross-track error :0.141439318657
1416230000000,cross-track error :0.144238114357
1416280000000,cross-track error :0.147551774979
1416300000000,cross-track error :0.150778889656
1416340000000,cross-track error :0.151363015175
1416370000000,cross-track error :0.154122233391
1416390000000,cross-track error :0.156208634377
1416430000000,cross-track error :0.157037734985
1416470000000,cross-track error :0.158783912659
1416510000000,cross-track error :0.161326408386
1416550000000,cross-track error :0.163373708725
1416590000000,cross-track error :0.166055202484
1416630000000,cross-track error :0.167960047722
1416660000000,cross-track error :0.17047727108
1416680000000,cross-track error :0.171625256538
1416720000000,cross-track error :0.171700716019
1416780000000,cross-track error :0.173925757408
1416810000000,cross-track error :0.176946878433
1416850000000,cross-track error :0.177554726601
1416890000000,cross-track error :0.179941296577
1416940000000,cross-track error :0.18097281456
1416980000000,cross-track error :0.182013511658
1417010000000,cross-track error :0.184888601303
1417060000000,cross-track error :0.186100006104
1417090000000,cross-track error :0.188181519508
1417140000000,cross-track error :0.188736915588
1417160000000,cross-track error :0.190784454346
1417200000000,cross-track error :0.191399693489
1417220000000,cross-track error :0.19232237339
1417240000000,cross-track error :0.193109035492
1417280000000,cross-track error :0.194041013718
1417320000000,cross-track error :0.195576310158
1417340000000,cross-track error :0.196584820747
1417380000000,cross-track error :0.196595668793
1417420000000,cross-track error :0.197269558907
1417450000000,cross-track error :0.199626207352
1417490000000,cross-track error :0.199882268906
1417530000000,cross-track error :0.202096104622
1417560000000,cross-track error :0.201814293861
1417590000000,cross-track error :0.202181100845
1417630000000,cross-track error :0.204169273376
1417660000000,cross-track error :0.204563260078
1417700000000,cross-track error :0.204526305199
1417740000000,cross-track error :0.205651640892
1417770000000,cross-track error :0.206669330597
1417800000000,cross-track error :0.20802128315
1417840000000,cross-track error :0.207911491394
1417880000000,cross-track error :0.20918571949
1417910000000,cross-track error :0.209178447723
1417940000000,cross-track error :0.210421800613
1417970000000,cross-track error :0.21011531353
1418020000000,cross-track error :0.21107852459
1418060000000,cross-track error :0.211528420448
1418120000000,cross-track error :0.212929725647
1418160000000,cross-track error :0.212796568871
1418210000000,cross-track error :0.211543440819
1418240000000,cross-track error :0.210918307304
1418260000000,cross-track error :0.210935473442
1418330000000,cross-track error :0.21170437336
1418390000000,cross-track error :0.210762262344
1418430000000,cross-track error :0.211390137672
1418460000000,cross-track error :0.212167859077
1418500000000,cross-track error :0.212896227837
1418510000000,cross-track error :0.213589191437
1418550000000,cross-track error :0.213740706444
1418590000000,cross-track error :0.214733242989
1418630000000,cross-track error :0.214870452881
1418670000000,cross-track error :0.214892268181
1418680000000,cross-track error :0.215118288994
1418700000000,cross-track error :0.214197039604
1418760000000,cross-track error :0.215552091599
1418790000000,cross-track error :0.213868737221
1418850000000,cross-track error :0.216565012932
1418880000000,cross-track error :0.216123819351
1418920000000,cross-track error :0.216330289841
1418950000000,cross-track error :0.216163158417
1418990000000,cross-track error :0.215856313705
1419020000000,cross-track error :0.21526992321
1419050000000,cross-track error :0.215975999832
1419090000000,cross-track error :0.215910792351
1419130000000,cross-track error :0.21658539772
1419160000000,cross-track error :0.216104388237
1419190000000,cross-track error :0.215617060661
1419220000000,cross-track error :0.215821266174
1419250000000,cross-track error :0.216457605362
1419280000000,cross-track error :0.216347336769
1419320000000,cross-track error :0.216098546982
1419340000000,cross-track error :0.216131091118
1419380000000,cross-track error :0.21642780304
1419410000000,cross-track error :0.216642022133
1419450000000,cross-track error :0.216705679893
1419480000000,cross-track error :0.216395497322
1419520000000,cross-track error :0.216226100922
1419550000000,cross-track error :0.216332435608
1419580000000,cross-track error :0.216155052185
1419620000000,cross-track error :0.216274142265
1419650000000,cross-track error :0.215703010559
1419690000000,cross-track error :0.216608762741
1419720000000,cross-track error :0.216080784798
1419780000000,cross-track error :0.217096805573
1419820000000,cross-track error :0.215825796127
1419850000000,cross-track error :0.216387987137
1419910000000,cross-track error :0.215920448303
1419930000000,cross-track error :0.215509772301
1419950000000,cross-track error :0.215882301331
1419970000000,cross-track error :0.21607542038
1419990000000,cross-track error :0.216171264648
1420050000000,cross-track error :0.215356230736
1420060000000,cross-track error :0.215263366699
1420100000000,cross-track error :0.213865995407
1420130000000,cross-track error :0.215791702271
1420190000000,cross-track error :0.213949084282
1420230000000,cross-track error :0.21405851841
1420260000000,cross-track error :0.213278055191
1420300000000,cross-track error :0.212509512901
1420360000000,cross-track error :0.213261723518
1420440000000,cross-track error :0.212238192558
1420480000000,cross-track error :0.210662007332
1420510000000,cross-track error :0.211426019669
1420550000000,cross-track error :0.211075305939
1420580000000,cross-track error :0.208799242973
1420620000000,cross-track error :0.210041046143
1420650000000,cross-track error :0.207329392433
1420690000000,cross-track error :0.208516955376
1420720000000,cross-track error :0.206944108009
1420760000000,cross-track error :0.204400897026
1420800000000,cross-track error :0.204099297523
1420840000000,cross-track error :0.203861474991
1420880000000,cross-track error :0.203813314438
1420920000000,cross-track error :0.201055884361
1420950000000,cross-track error :0.200080990791
1420990000000,cross-track error :0.2006534338
1421060000000,cross-track error :0.198417425156
1421090000000,cross-track error :0.196566224098
1421130000000,cross-track error :0.195435404778
1421160000000,cross-track error :0.194331645966
1421190000000,cross-track error :0.193991303444
1421240000000,cross-track error :0.192490935326
1421280000000,cross-track error :0.190993070602
1421310000000,cross-track error :0.187881469727
1421350000000,cross-track error :0.187451243401
1421380000000,cross-track error :0.186726570129
1421420000000,cross-track error :0.184916496277
1421460000000,cross-track error :0.184052467346
1421480000000,cross-track error :0.180732727051
1421510000000,cross-track error :0.18026137352
1421540000000,cross-track error :0.180233359337
1421590000000,cross-track error :0.177498936653
1421630000000,cross-track error :0.175940036774
1421670000000,cross-track error :0.173280239105
1421720000000,cross-track error :0.172210454941
1421760000000,cross-track error :0.169742941856
1421800000000,cross-track error :0.167286753654
1421830000000,cross-track error :0.165710806847
1421860000000,cross-track error :0.163876533508
1421880000000,cross-track error :0.162017822266
1421920000000,cross-track error :0.161262989044
1421960000000,cross-track error :0.159284591675
1421990000000,cross-track error :0.155152201653
1422030000000,cross-track error :0.154382586479
1422080000000,cross-track error :0.152411460876
1422110000000,cross-track error :0.149172186852
1422150000000,cross-track error :0.147257089615
1422190000000,cross-track error :0.144816994667
1422220000000,cross-track error :0.142276763916
1422270000000,cross-track error :0.13835477829
1422330000000,cross-track error :0.137535452843
1422340000000,cross-track error :0.13243162632
1422390000000,cross-track error :0.132103681564
1422400000000,cross-track error :0.129065036774
1422420000000,cross-track error :0.127288103104
1422460000000,cross-track error :0.125168561935
1422510000000,cross-track error :0.123555541039
1422540000000,cross-track error :0.118688225746
1422570000000,cross-track error :0.118042707443
1422640000000,cross-track error :0.115714073181
1422660000000,cross-track error :0.11047077179
1422720000000,cross-track error :0.108212351799
1422750000000,cross-track error :0.102337837219
1422800000000,cross-track error :0.0996570587158
1422850000000,cross-track error :0.0969216823578
1422900000000,cross-track error :0.0910400152206
1422910000000,cross-track error :0.0870717763901
1422940000000,cross-track error :0.0853307247162
1422980000000,cross-track error :0.083148598671
1423010000000,cross-track error :0.0792864561081
1423040000000,cross-track error :0.0761716365814
1423080000000,cross-track error :0.0729219913483
1423110000000,cross-track error :0.07020175457
1423150000000,cross-track error :0.0675312280655
1423170000000,cross-track error :0.0614769458771
1423200000000,cross-track error :0.0609248876572
1423250000000,cross-track error :0.0567291975021
1423290000000,cross-track error :0.0537947416306
1423340000000,cross-track error :0.0480461120605
1423380000000,cross-track error :0.0438983440399
1423440000000,cross-track error :0.0392869710922
1423470000000,cross-track error :0.0333778858185
1423520000000,cross-track error :0.0293337106705
1423550000000,cross-track error :0.0238305330276
1423580000000,cross-track error :0.0212202072144
1423610000000,cross-track error :0.0194412469864
1423660000000,cross-track error :0.0146820545197
1423680000000,cross-track error :0.0102237462997
1423690000000,cross-track error :0.00700211524963
1423740000000,cross-track error :0.00486075878143
1423780000000,cross-track error :-0.000415623188019
1423790000000,cross-track error :-0.0036518573761
1423820000000,cross-track error :-0.0055605173111
1423860000000,cross-track error :-0.00777900218964
1423900000000,cross-track error :-0.0131062269211
1423930000000,cross-track error :-0.0169386863708
1423960000000,cross-track error :-0.0191004276276
1423980000000,cross-track error :-0.0227953195572
1424010000000,cross-track error :-0.0251225829124
1424050000000,cross-track error :-0.0301015973091
1424080000000,cross-track error :-0.0327058434486
1424110000000,cross-track error :-0.0357991456985
1424150000000,cross-track error :-0.0384041666985
1424180000000,cross-track error :-0.042963206768
1424230000000,cross-track error :-0.0457621216774
1424280000000,cross-track error :-0.0520051717758
1424320000000,cross-track error :-0.0565406084061
1424340000000,cross-track error :-0.0604956746101
1424370000000,cross-track error :-0.0622038841248
1424410000000,cross-track error :-0.0646550655365
1424440000000,cross-track error :-0.0695261359215
1424480000000,cross-track error :-0.0728059411049
1424510000000,cross-track error :-0.0759346485138
1424530000000,cross-track error :-0.0784440636635
1424570000000,cross-track error :-0.0807153582573
1424590000000,cross-track error :-0.0856016278267
1424630000000,cross-track error :-0.0878958702087
1424680000000,cross-track error :-0.0905027389526
1424710000000,cross-track error :-0.0938184261322
1424740000000,cross-track error :-0.0973627567291
1424780000000,cross-track error :-0.0998472571373
1424810000000,cross-track error :-0.10370862484
1424850000000,cross-track error :-0.105991482735
1424910000000,cross-track error :-0.111450076103
1424940000000,cross-track error :-0.11543405056
1424980000000,cross-track error :-0.117384135723
1425030000000,cross-track error :-0.121440410614
1425060000000,cross-track error :-0.125738918781
1425100000000,cross-track error :-0.127102375031
1425150000000,cross-track error :-0.131130516529
1425210000000,cross-track error :-0.135151088238
1425250000000,cross-track error :-0.138870835304
1425300000000,cross-track error :-0.142804563046
1425340000000,cross-track error :-0.146312296391
1425370000000,cross-track error :-0.147937595844
1425410000000,cross-track error :-0.1526517272
1425440000000,cross-track error :-0.15466183424
1425450000000,cross-track error :-0.156321287155
1425490000000,cross-track error :-0.157462179661
1425520000000,cross-track error :-0.158373594284
1425560000000,cross-track error :-0.161164999008
1425590000000,cross-track error :-0.164418756962
1425620000000,cross-track error :-0.166025578976
1425700000000,cross-track error :-0.167288720608
1425720000000,cross-track error :-0.172251105309
1425760000000,cross-track error :-0.174020349979
1425800000000,cross-track error :-0.177089989185
1425840000000,cross-track error :-0.178580343723
1425880000000,cross-track error :-0.182757973671
1425900000000,cross-track error :-0.18282866478
1425940000000,cross-track error :-0.183591604233
1425980000000,cross-track error :-0.185823857784
1426020000000,cross-track error :-0.188387691975
1426070000000,cross-track error :-0.189271867275
1426140000000,cross-track error :-0.192164599895
1426220000000,cross-track error :-0.195661306381
1426250000000,cross-track error :-0.199429869652
1426280000000,cross-track error :-0.201275229454
1426310000000,cross-track error :-0.203254580498
1426350000000,cross-track error :-0.203126072884
1426380000000,cross-track error :-0.204919993877
1426420000000,cross-track error :-0.206245422363
1426440000000,cross-track error :-0.208755731583
1426480000000,cross-track error :-0.209840893745
1426520000000,cross-track error :-0.210208892822
1426540000000,cross-track error :-0.21230584383
1426600000000,cross-track error :-0.212394356728
1426630000000,cross-track error :-0.214924037457
1426660000000,cross-track error :-0.215854465961
1426690000000,cross-track error :-0.216815948486
1426730000000,cross-track error :-0.218264698982
1426750000000,cross-track error :-0.217644989491
1426760000000,cross-track error :-0.219827532768
1426820000000,cross-track error :-0.217957437038
1426850000000,cross-track error :-0.215681731701
1426890000000,cross-track error :-0.212482213974
1426930000000,cross-track error :-0.209769308567
1426960000000,cross-track error :-0.199478030205
1426980000000,cross-track error :-0.192533373833
1427010000000,cross-track error :-0.188623905182
1427040000000,cross-track error :-0.181304991245
1427080000000,cross-track error :-0.173183858395
1427110000000,cross-track error :-0.158260583878
1427140000000,cross-track error :-0.146536588669
1427170000000,cross-track error :-0.136530458927
1427200000000,cross-track error :-0.121992528439
1427230000000,cross-track error :-0.109731733799
1427260000000,cross-track error :-0.0938483476639
1427300000000,cross-track error :-0.0821648836136
1427330000000,cross-track error :-0.0610387325287
1427360000000,cross-track error :-0.0460567474365
1427400000000,cross-track error :-0.0300337076187
1427420000000,cross-track error :-0.0100329518318
1427470000000,cross-track error :0.00210905075073
1427500000000,cross-track error :0.0303952693939
1427540000000,cross-track error :0.0450519323349
1427590000000,cross-track error :0.0640822649002
1427640000000,cross-track error :0.0912046432495
1427670000000,cross-track error :0.119538664818
1427710000000,cross-track error :0.133104205132
1427750000000,cross-track error :0.154924988747
1427790000000,cross-track error :0.174407482147
1427830000000,cross-track error :0.196167111397
1427870000000,cross-track error :0.21627175808
1427910000000,cross-track error :0.232041120529
1427940000000,cross-track error :0.253201723099
1427970000000,cross-track error :0.266541361809
1428010000000,cross-track error :0.280747771263
1428080000000,cross-track error :0.301711916924
1428110000000,cross-track error :0.328256487846
1428140000000,cross-track error :0.347767949104
1428190000000,cross-track error :0.358298301697
1428220000000,cross-track error :0.375061631203
1428260000000,cross-track error :0.389904856682
1428300000000,cross-track error :0.402187228203
1428330000000,cross-track error :0.421514391899
1428360000000,cross-track error :0.42957508564
1428390000000,cross-track error :0.440881371498
1428430000000,cross-track error :0.450704455376
1428510000000,cross-track error :0.464232206345
1428540000000,cross-track error :0.484547257423
1428570000000,cross-track error :0.497287273407
1428610000000,cross-track error :0.503411412239
1428640000000,cross-track error :0.511522889137
1428670000000,cross-track error :0.521777272224
1428720000000,cross-track error :0.53080701828
1428760000000,cross-track error :0.543376684189
1428790000000,cross-track error :0.554191470146
1428830000000,cross-track error :0.562092065811
1428860000000,cross-track error :0.572045207024
1428910000000,cross-track error :0.579055786133
1428950000000,cross-track error :0.590781092644
1428970000000,cross-track error :0.598973035812
1429000000000,cross-track error :0.602759599686
1429040000000,cross-track error :0.607635855675
1429080000000,cross-track error :0.612752318382
1429100000000,cross-track error :0.618087291718
1429140000000,cross-track error :0.618383765221
1429180000000,cross-track error :0.623138546944
1429210000000,cross-track error :0.624880552292
1429240000000,cross-track error :0.626062273979
1429250000000,cross-track error :0.626086115837
1429290000000,cross-track error :0.627112030983
1429330000000,cross-track error :0.624911427498
1429350000000,cross-track error :0.623011231422
1429390000000,cross-track error :0.622661113739
1429430000000,cross-track error :0.617528915405
1429470000000,cross-track error :0.612634658813
1429520000000,cross-track error :0.603024482727
1429550000000,cross-track error :0.591690778732
1429600000000,cross-track error :0.580449700356
1429650000000,cross-track error :0.567803025246
1429690000000,cross-track error :0.549695491791
1429730000000,cross-track error :0.535331606865
1429780000000,cross-track error :0.52113711834
1429810000000,cross-track error :0.500306248665
1429840000000,cross-track error :0.486064076424
1429870000000,cross-track error :0.472973227501
1429910000000,cross-track error :0.459416031837
1429940000000,cross-track error :0.438923358917
1429980000000,cross-track error :0.428381562233
1430020000000,cross-track error :0.411584377289
1430060000000,cross-track error :0.394755482674
1430090000000,cross-track error :0.376535177231
1430130000000,cross-track error :0.362035751343
1430160000000,cross-track error :0.34863781929
1430200000000,cross-track error :0.340386390686
1430240000000,cross-track error :0.322536945343
1430270000000,cross-track error :0.308375358582
1430310000000,cross-track error :0.295543789864
1430350000000,cross-track error :0.286643981934
1430400000000,cross-track error :0.27273452282
1430480000000,cross-track error :0.259794354439
1430520000000,cross-track error :0.243268370628
1430560000000,cross-track error :0.236057519913
1430600000000,cross-track error :0.225235104561
1430640000000,cross-track error :0.218455910683
1430680000000,cross-track error :0.213317513466
1430720000000,cross-track error :0.207191824913
1430760000000,cross-track error :0.204994320869
1430790000000,cross-track error :0.200245857239
1430830000000,cross-track error :0.197811722755
1430860000000,cross-track error :0.196140766144
1430880000000,cross-track error :0.192242503166
1430900000000,cross-track error :0.19355905056
1430930000000,cross-track error :0.193477988243
1430970000000,cross-track error :0.190975308418
1431030000000,cross-track error :0.191771149635
1431060000000,cross-track error :0.19169151783
1431120000000,cross-track error :0.19575548172
1431150000000,cross-track error :0.197149991989
1431190000000,cross-track error :0.198589801788
1431230000000,cross-track error :0.198947072029
1431270000000,cross-track error :0.202087044716
1431310000000,cross-track error :0.206265568733
1431360000000,cross-track error :0.209755897522
1431400000000,cross-track error :0.214961409569
1431430000000,cross-track error :0.218465805054
1431460000000,cross-track error :0.21899831295
1431490000000,cross-track error :0.222750425339
1431530000000,cross-track error :0.223002433777
1431580000000,cross-track error :0.22382247448
1431610000000,cross-track error :0.22390794754
1431650000000,cross-track error :0.22193980217
1431710000000,cross-track error :0.218637824059
1431770000000,cross-track error :0.211961984634
1431830000000,cross-track error :0.200659751892
1431860000000,cross-track error :0.192391753197
1431890000000,cross-track error :0.187327861786
1431920000000,cross-track error :0.180524706841
1431970000000,cross-track error :0.173522233963
1431990000000,cross-track error :0.162426352501
1432040000000,cross-track error :0.156936049461
1432070000000,cross-track error :0.145789384842
1432110000000,cross-track error :0.137849569321
1432150000000,cross-track error :0.125950694084
1432190000000,cross-track error :0.11495256424
1432230000000,cross-track error :0.101963639259
1432260000000,cross-track error :0.0901300907135
1432300000000,cross-track error :0.0818392038345
1432370000000,cross-track error :0.0710028409958
