%time,field.data
797530000000,cross-track error :-0.199393570423
797560000000,cross-track error :-0.200827240944
797590000000,cross-track error :-0.201386630535
797620000000,cross-track error :-0.201047003269
797660000000,cross-track error :-0.200981259346
797690000000,cross-track error :-0.201141893864
797730000000,cross-track error :-0.201630949974
797750000000,cross-track error :-0.201503038406
797790000000,cross-track error :-0.201432824135
797820000000,cross-track error :-0.199700832367
797850000000,cross-track error :-0.199027597904
797880000000,cross-track error :-0.198676466942
797910000000,cross-track error :-0.19741332531
797930000000,cross-track error :-0.197146654129
797970000000,cross-track error :-0.196090757847
798000000000,cross-track error :-0.194073498249
798030000000,cross-track error :-0.193805098534
798060000000,cross-track error :-0.191308498383
798090000000,cross-track error :-0.188003361225
798120000000,cross-track error :-0.186880350113
798150000000,cross-track error :-0.183754742146
798180000000,cross-track error :-0.183535754681
798220000000,cross-track error :-0.180062174797
798250000000,cross-track error :-0.176072537899
798280000000,cross-track error :-0.173761606216
798310000000,cross-track error :-0.170278787613
798340000000,cross-track error :-0.167586147785
798380000000,cross-track error :-0.164160013199
798410000000,cross-track error :-0.160575091839
798440000000,cross-track error :-0.155934035778
798480000000,cross-track error :-0.153603076935
798510000000,cross-track error :-0.147894918919
798540000000,cross-track error :-0.145280301571
798560000000,cross-track error :-0.14270144701
798590000000,cross-track error :-0.139308333397
798620000000,cross-track error :-0.136727750301
798660000000,cross-track error :-0.132322728634
798700000000,cross-track error :-0.127795517445
798730000000,cross-track error :-0.123240351677
798750000000,cross-track error :-0.118969082832
798770000000,cross-track error :-0.11621016264
798790000000,cross-track error :-0.114192664623
798830000000,cross-track error :-0.112033486366
798860000000,cross-track error :-0.107343018055
798890000000,cross-track error :-0.104715943336
798910000000,cross-track error :-0.0995453596115
798940000000,cross-track error :-0.0974233150482
798970000000,cross-track error :-0.0943828821182
798990000000,cross-track error :-0.0915605425835
799020000000,cross-track error :-0.0892739295959
799050000000,cross-track error :-0.0859928131104
799070000000,cross-track error :-0.0817719101906
799100000000,cross-track error :-0.0798211097717
799130000000,cross-track error :-0.0765423774719
799160000000,cross-track error :-0.0736640691757
799190000000,cross-track error :-0.0694273114204
799220000000,cross-track error :-0.066342651844
799250000000,cross-track error :-0.0645887851715
799280000000,cross-track error :-0.0609269738197
799320000000,cross-track error :-0.0578128695488
799350000000,cross-track error :-0.0541660785675
799380000000,cross-track error :-0.051064312458
799410000000,cross-track error :-0.0473292469978
799440000000,cross-track error :-0.044787466526
799480000000,cross-track error :-0.0420989990234
799510000000,cross-track error :-0.0378015637398
799530000000,cross-track error :-0.0364138484001
799570000000,cross-track error :-0.0340905189514
799590000000,cross-track error :-0.0321114659309
799630000000,cross-track error :-0.0289474129677
799660000000,cross-track error :-0.0256769061089
799690000000,cross-track error :-0.0237559080124
799710000000,cross-track error :-0.0215867757797
799750000000,cross-track error :-0.0201216936111
799780000000,cross-track error :-0.0154190659523
799810000000,cross-track error :-0.0145686864853
799840000000,cross-track error :-0.0125128626823
799870000000,cross-track error :-0.0113069415092
799890000000,cross-track error :-0.00859326124191
799920000000,cross-track error :-0.00716948509216
799950000000,cross-track error :-0.00510281324387
799990000000,cross-track error :-0.00295549631119
800020000000,cross-track error :-0.00107896327972
800050000000,cross-track error :0.00120687484741
800080000000,cross-track error :0.00278377532959
800110000000,cross-track error :0.00462913513184
800140000000,cross-track error :0.00609362125397
800170000000,cross-track error :0.00712609291077
800200000000,cross-track error :0.00800597667694
800230000000,cross-track error :0.00924694538116
800260000000,cross-track error :0.0108925104141
800280000000,cross-track error :0.012123465538
800310000000,cross-track error :0.012487411499
800350000000,cross-track error :0.0130255222321
800380000000,cross-track error :0.0142502784729
800410000000,cross-track error :0.016396522522
800440000000,cross-track error :0.0163172483444
800470000000,cross-track error :0.0174448490143
800510000000,cross-track error :0.0183860063553
800540000000,cross-track error :0.0178890228271
800570000000,cross-track error :0.0183845758438
800590000000,cross-track error :0.0185952186584
800630000000,cross-track error :0.0189282894135
800660000000,cross-track error :0.0196958780289
800680000000,cross-track error :0.0192725658417
800710000000,cross-track error :0.0201994180679
800750000000,cross-track error :0.0200229883194
800770000000,cross-track error :0.0204226970673
800800000000,cross-track error :0.0192629098892
800830000000,cross-track error :0.0192232131958
800850000000,cross-track error :0.0180424451828
800880000000,cross-track error :0.0189174413681
800910000000,cross-track error :0.0178985595703
800940000000,cross-track error :0.0177301168442
800960000000,cross-track error :0.0169333219528
800990000000,cross-track error :0.0154954195023
801020000000,cross-track error :0.0149691104889
801070000000,cross-track error :0.0147916078568
801090000000,cross-track error :0.013711810112
801110000000,cross-track error :0.0113769769669
801130000000,cross-track error :0.0112389326096
801150000000,cross-track error :0.0111988782883
801160000000,cross-track error :0.00914251804352
801200000000,cross-track error :0.00816929340363
801230000000,cross-track error :0.00697827339172
801270000000,cross-track error :0.00599753856659
801300000000,cross-track error :0.00360345840454
801330000000,cross-track error :0.00206279754639
801350000000,cross-track error :0.000458717346191
801370000000,cross-track error :-0.000564634799957
801410000000,cross-track error :-0.00195741653442
801440000000,cross-track error :-0.00517499446869
801480000000,cross-track error :-0.00778287649155
801510000000,cross-track error :-0.00874251127243
801540000000,cross-track error :-0.0117132663727
801560000000,cross-track error :-0.0147628188133
801590000000,cross-track error :-0.0158997178078
801620000000,cross-track error :-0.0183207988739
801650000000,cross-track error :-0.0192293524742
801680000000,cross-track error :-0.0231006741524
801710000000,cross-track error :-0.024230837822
801740000000,cross-track error :-0.0272763371468
801760000000,cross-track error :-0.0293721556664
801790000000,cross-track error :-0.0311428308487
801820000000,cross-track error :-0.033397257328
801850000000,cross-track error :-0.0364838242531
801870000000,cross-track error :-0.03834015131
801890000000,cross-track error :-0.0396076440811
801920000000,cross-track error :-0.0413463711739
801940000000,cross-track error :-0.0428503751755
801960000000,cross-track error :-0.0435814261436
801980000000,cross-track error :-0.0453422665596
802010000000,cross-track error :-0.0473684668541
802040000000,cross-track error :-0.0503461360931
802060000000,cross-track error :-0.0528095364571
802080000000,cross-track error :-0.0535675883293
802100000000,cross-track error :-0.0559922456741
802130000000,cross-track error :-0.0576612353325
802160000000,cross-track error :-0.0599692463875
802180000000,cross-track error :-0.0611029863358
802200000000,cross-track error :-0.0625393986702
802220000000,cross-track error :-0.063995718956
802250000000,cross-track error :-0.0661401748657
802280000000,cross-track error :-0.0670174360275
802300000000,cross-track error :-0.0703983902931
802330000000,cross-track error :-0.072662115097
802380000000,cross-track error :-0.0737211704254
802400000000,cross-track error :-0.0768957138062
802410000000,cross-track error :-0.0776153802872
802450000000,cross-track error :-0.0793665647507
802480000000,cross-track error :-0.0817401409149
802510000000,cross-track error :-0.0831678509712
802540000000,cross-track error :-0.0856292247772
802570000000,cross-track error :-0.0875383019447
802590000000,cross-track error :-0.0891484618187
802630000000,cross-track error :-0.0915615558624
802650000000,cross-track error :-0.0927640795708
802680000000,cross-track error :-0.094499707222
802720000000,cross-track error :-0.096381008625
802750000000,cross-track error :-0.0984056591988
802810000000,cross-track error :-0.100409328938
802830000000,cross-track error :-0.102357149124
802830000000,cross-track error :-0.10458791256
802870000000,cross-track error :-0.105671226978
802900000000,cross-track error :-0.109024822712
802930000000,cross-track error :-0.110143601894
802960000000,cross-track error :-0.111626386642
802980000000,cross-track error :-0.113077998161
803000000000,cross-track error :-0.11401027441
803020000000,cross-track error :-0.115420937538
803060000000,cross-track error :-0.116353273392
803090000000,cross-track error :-0.117798149586
803110000000,cross-track error :-0.119937360287
803140000000,cross-track error :-0.121064543724
803180000000,cross-track error :-0.122095286846
803220000000,cross-track error :-0.124547183514
803250000000,cross-track error :-0.12647485733
803270000000,cross-track error :-0.127456784248
803300000000,cross-track error :-0.12855809927
803340000000,cross-track error :-0.131027460098
803370000000,cross-track error :-0.132449150085
803400000000,cross-track error :-0.134740531445
803440000000,cross-track error :-0.134724318981
803460000000,cross-track error :-0.137077689171
803490000000,cross-track error :-0.138098955154
803520000000,cross-track error :-0.137895464897
803560000000,cross-track error :-0.140056908131
803570000000,cross-track error :-0.14118885994
803640000000,cross-track error :-0.141346156597
803690000000,cross-track error :-0.144221067429
803710000000,cross-track error :-0.145840287209
803730000000,cross-track error :-0.146532356739
803750000000,cross-track error :-0.148661196232
803770000000,cross-track error :-0.14811116457
803800000000,cross-track error :-0.149762988091
803810000000,cross-track error :-0.149994790554
803840000000,cross-track error :-0.152286529541
803900000000,cross-track error :-0.151675641537
803970000000,cross-track error :-0.153763949871
804010000000,cross-track error :-0.154863417149
804050000000,cross-track error :-0.155995547771
804130000000,cross-track error :-0.157745063305
804160000000,cross-track error :-0.158909261227
804190000000,cross-track error :-0.16114461422
804220000000,cross-track error :-0.161106348038
804250000000,cross-track error :-0.161510527134
804280000000,cross-track error :-0.161611139774
804310000000,cross-track error :-0.162912905216
804340000000,cross-track error :-0.162240147591
804370000000,cross-track error :-0.163446962833
804390000000,cross-track error :-0.164317131042
804420000000,cross-track error :-0.166442334652
804450000000,cross-track error :-0.164005100727
804490000000,cross-track error :-0.164608180523
804520000000,cross-track error :-0.165264308453
804550000000,cross-track error :-0.165780007839
804580000000,cross-track error :-0.166486680508
804610000000,cross-track error :-0.165511846542
804630000000,cross-track error :-0.167271673679
804670000000,cross-track error :-0.166711330414
804700000000,cross-track error :-0.167067945004
804730000000,cross-track error :-0.16690993309
804760000000,cross-track error :-0.167165696621
804790000000,cross-track error :-0.167698562145
804810000000,cross-track error :-0.169027745724
804840000000,cross-track error :-0.168645203114
804870000000,cross-track error :-0.168084800243
804900000000,cross-track error :-0.16862899065
804930000000,cross-track error :-0.168213188648
804950000000,cross-track error :-0.167235970497
804990000000,cross-track error :-0.167293071747
805010000000,cross-track error :-0.167867898941
805040000000,cross-track error :-0.167947113514
805070000000,cross-track error :-0.167871594429
805090000000,cross-track error :-0.167034983635
805120000000,cross-track error :-0.167143642902
805140000000,cross-track error :-0.166451871395
805170000000,cross-track error :-0.167453110218
805200000000,cross-track error :-0.167199492455
805220000000,cross-track error :-0.16737729311
805250000000,cross-track error :-0.167136728764
805280000000,cross-track error :-0.165506362915
805310000000,cross-track error :-0.165673673153
805340000000,cross-track error :-0.164869606495
805370000000,cross-track error :-0.165727674961
805400000000,cross-track error :-0.165446221828
805430000000,cross-track error :-0.164842009544
805460000000,cross-track error :-0.164586186409
805490000000,cross-track error :-0.164041340351
805520000000,cross-track error :-0.163821578026
805540000000,cross-track error :-0.162577867508
805570000000,cross-track error :-0.163925409317
805590000000,cross-track error :-0.162692844868
805620000000,cross-track error :-0.16193407774
805640000000,cross-track error :-0.161254823208
805690000000,cross-track error :-0.162054598331
805710000000,cross-track error :-0.160824894905
805740000000,cross-track error :-0.160255968571
805770000000,cross-track error :-0.160171151161
805790000000,cross-track error :-0.158763587475
805820000000,cross-track error :-0.158129692078
805850000000,cross-track error :-0.159686267376
805870000000,cross-track error :-0.158228516579
805910000000,cross-track error :-0.158367335796
805940000000,cross-track error :-0.156224906445
805960000000,cross-track error :-0.157622039318
806000000000,cross-track error :-0.156300783157
806020000000,cross-track error :-0.154991984367
806050000000,cross-track error :-0.154171466827
806080000000,cross-track error :-0.154450595379
806110000000,cross-track error :-0.153360664845
806130000000,cross-track error :-0.153080463409
806170000000,cross-track error :-0.151661515236
806200000000,cross-track error :-0.151558220387
806230000000,cross-track error :-0.150062143803
806260000000,cross-track error :-0.149620354176
806280000000,cross-track error :-0.149575054646
806310000000,cross-track error :-0.147915959358
806340000000,cross-track error :-0.148139297962
806370000000,cross-track error :-0.146533727646
806410000000,cross-track error :-0.145676136017
806440000000,cross-track error :-0.144500672817
806460000000,cross-track error :-0.143719434738
806490000000,cross-track error :-0.142749905586
806510000000,cross-track error :-0.143041491508
806540000000,cross-track error :-0.141288518906
806580000000,cross-track error :-0.140613138676
806620000000,cross-track error :-0.139677643776
806690000000,cross-track error :-0.13748049736
806780000000,cross-track error :-0.135182678699
806810000000,cross-track error :-0.13182079792
806840000000,cross-track error :-0.132303595543
806880000000,cross-track error :-0.130491495132
806950000000,cross-track error :-0.12978041172
807010000000,cross-track error :-0.1264757514
807080000000,cross-track error :-0.123485743999
807120000000,cross-track error :-0.121810972691
807140000000,cross-track error :-0.119457125664
807170000000,cross-track error :-0.11808347702
807200000000,cross-track error :-0.116580784321
807230000000,cross-track error :-0.117098927498
807260000000,cross-track error :-0.114902377129
807280000000,cross-track error :-0.113149166107
807310000000,cross-track error :-0.112032949924
807340000000,cross-track error :-0.11014097929
807360000000,cross-track error :-0.109485030174
807390000000,cross-track error :-0.109217524529
807410000000,cross-track error :-0.10729855299
807430000000,cross-track error :-0.106440126896
807460000000,cross-track error :-0.105653107166
807480000000,cross-track error :-0.104341387749
807510000000,cross-track error :-0.103593111038
807530000000,cross-track error :-0.101748526096
807560000000,cross-track error :-0.10028219223
807580000000,cross-track error :-0.099374294281
807600000000,cross-track error :-0.0983709096909
807630000000,cross-track error :-0.0988867878914
807650000000,cross-track error :-0.0952641367912
807680000000,cross-track error :-0.0964031815529
807720000000,cross-track error :-0.0930278301239
807750000000,cross-track error :-0.0899062752724
807790000000,cross-track error :-0.088115632534
807860000000,cross-track error :-0.0858587026596
807900000000,cross-track error :-0.0839601755142
807940000000,cross-track error :-0.0793415307999
807980000000,cross-track error :-0.0770823359489
808010000000,cross-track error :-0.0755369067192
808080000000,cross-track error :-0.0732029080391
808140000000,cross-track error :-0.0702244639397
808170000000,cross-track error :-0.0660545825958
808200000000,cross-track error :-0.0635781884193
808230000000,cross-track error :-0.0624293684959
808250000000,cross-track error :-0.0607408285141
808270000000,cross-track error :-0.0596044063568
808310000000,cross-track error :-0.0580209493637
808340000000,cross-track error :-0.0555625557899
808350000000,cross-track error :-0.0536507368088
808380000000,cross-track error :-0.0526761412621
808420000000,cross-track error :-0.05065959692
808480000000,cross-track error :-0.048925101757
808540000000,cross-track error :-0.0457846522331
808590000000,cross-track error :-0.0426149368286
808640000000,cross-track error :-0.0393449068069
808670000000,cross-track error :-0.0369438529015
808700000000,cross-track error :-0.0350741744041
808730000000,cross-track error :-0.0332820415497
808760000000,cross-track error :-0.0312710404396
808790000000,cross-track error :-0.0300508141518
808840000000,cross-track error :-0.0281577706337
808890000000,cross-track error :-0.0261136293411
808940000000,cross-track error :-0.0237150788307
808970000000,cross-track error :-0.0222772359848
808990000000,cross-track error :-0.019237101078
809020000000,cross-track error :-0.017641723156
809040000000,cross-track error :-0.017021715641
809080000000,cross-track error :-0.0165029168129
809120000000,cross-track error :-0.0154855251312
809170000000,cross-track error :-0.0130435228348
809220000000,cross-track error :-0.0110764503479
809250000000,cross-track error :-0.00889217853546
809300000000,cross-track error :-0.00782287120819
809330000000,cross-track error :-0.00592243671417
809350000000,cross-track error :-0.0051167011261
809390000000,cross-track error :-0.00362223386765
809410000000,cross-track error :-0.00345849990845
809440000000,cross-track error :-0.00201612710953
809470000000,cross-track error :-0.000857651233673
809480000000,cross-track error :0.000471472740173
809540000000,cross-track error :-0.000795483589172
809570000000,cross-track error :0.00294101238251
809600000000,cross-track error :0.00273013114929
809630000000,cross-track error :0.00490283966064
809660000000,cross-track error :0.00441539287567
809690000000,cross-track error :0.00638246536255
809710000000,cross-track error :0.00595903396606
809740000000,cross-track error :0.00677895545959
809770000000,cross-track error :0.00642001628876
809780000000,cross-track error :0.00750803947449
809820000000,cross-track error :0.00838303565979
809840000000,cross-track error :0.00813496112823
809870000000,cross-track error :0.00893807411194
809900000000,cross-track error :0.00909876823425
809930000000,cross-track error :0.0104703903198
809950000000,cross-track error :0.011579990387
809980000000,cross-track error :0.0109697580338
810020000000,cross-track error :0.0128357410431
810060000000,cross-track error :0.0131521224976
810080000000,cross-track error :0.0141223669052
810110000000,cross-track error :0.0147507190704
810140000000,cross-track error :0.0155996084213
810160000000,cross-track error :0.0142585039139
810190000000,cross-track error :0.0152390003204
810210000000,cross-track error :0.015765786171
810250000000,cross-track error :0.0146676301956
810270000000,cross-track error :0.0173705816269
810300000000,cross-track error :0.016460776329
810330000000,cross-track error :0.0173469781876
810360000000,cross-track error :0.0172309875488
810390000000,cross-track error :0.0171248912811
810420000000,cross-track error :0.0177371501923
810450000000,cross-track error :0.018669962883
810500000000,cross-track error :0.0181517601013
810520000000,cross-track error :0.0194089412689
810570000000,cross-track error :0.0186808109283
810600000000,cross-track error :0.0188858509064
810620000000,cross-track error :0.0187120437622
810650000000,cross-track error :0.0201990604401
810680000000,cross-track error :0.0199737548828
810700000000,cross-track error :0.0202438831329
810710000000,cross-track error :0.0200098752975
810750000000,cross-track error :0.0198848247528
810840000000,cross-track error :0.0200783014297
810910000000,cross-track error :0.0202127695084
811030000000,cross-track error :0.0203280448914
811050000000,cross-track error :0.0199694633484
811140000000,cross-track error :0.0206642150879
811200000000,cross-track error :0.0201758146286
811260000000,cross-track error :0.0198529958725
811310000000,cross-track error :0.0190789699554
811340000000,cross-track error :0.0182995796204
811360000000,cross-track error :0.0180455446243
811390000000,cross-track error :0.0191469192505
811410000000,cross-track error :0.0181751251221
811450000000,cross-track error :0.0178174972534
811470000000,cross-track error :0.0177931785583
811490000000,cross-track error :0.0161119699478
811530000000,cross-track error :0.0171188116074
811560000000,cross-track error :0.0175238847733
811590000000,cross-track error :0.0169105529785
811620000000,cross-track error :0.01613676548
811650000000,cross-track error :0.0158675909042
811680000000,cross-track error :0.0145814418793
811710000000,cross-track error :0.0152016878128
811730000000,cross-track error :0.0135308504105
811760000000,cross-track error :0.0135116577148
811780000000,cross-track error :0.0136461257935
811800000000,cross-track error :0.0128132104874
811830000000,cross-track error :0.0138800144196
811860000000,cross-track error :0.0130746364594
811890000000,cross-track error :0.0110642910004
811920000000,cross-track error :0.0119132995605
811950000000,cross-track error :0.0118939876556
811980000000,cross-track error :0.0116426944733
812010000000,cross-track error :0.0109007358551
812030000000,cross-track error :0.00910699367523
812060000000,cross-track error :0.00965762138367
812090000000,cross-track error :0.00885820388794
812120000000,cross-track error :0.00816476345062
812160000000,cross-track error :0.00778841972351
812180000000,cross-track error :0.00643718242645
812210000000,cross-track error :0.00702452659607
812230000000,cross-track error :0.00510263442993
812270000000,cross-track error :0.0050094127655
812290000000,cross-track error :0.00437676906586
812310000000,cross-track error :0.00413465499878
812340000000,cross-track error :0.00304317474365
812370000000,cross-track error :0.00242495536804
812390000000,cross-track error :-1.90138816833e-05
812420000000,cross-track error :0.000637888908386
812440000000,cross-track error :-0.000991761684418
812460000000,cross-track error :0.000132203102112
812490000000,cross-track error :-0.000682830810547
812510000000,cross-track error :-0.00104385614395
812540000000,cross-track error :-0.00200951099396
812560000000,cross-track error :-0.00350022315979
812590000000,cross-track error :-0.00309354066849
812610000000,cross-track error :-0.0045872926712
812650000000,cross-track error :-0.00669038295746
812670000000,cross-track error :-0.00621247291565
812700000000,cross-track error :-0.00700509548187
812730000000,cross-track error :-0.00866025686264
812750000000,cross-track error :-0.00867658853531
812770000000,cross-track error :-0.00880855321884
812780000000,cross-track error :-0.0099259018898
812830000000,cross-track error :-0.0110689401627
812850000000,cross-track error :-0.0108293890953
812860000000,cross-track error :-0.0136390924454
812910000000,cross-track error :-0.0130394697189
812920000000,cross-track error :-0.0138205885887
812960000000,cross-track error :-0.0124253034592
812980000000,cross-track error :-0.0133105516434
813000000000,cross-track error :-0.0116735696793
813020000000,cross-track error :-0.0124877095222
813040000000,cross-track error :-0.0103371143341
813050000000,cross-track error :-0.00662422180176
813090000000,cross-track error :-0.005206823349
813120000000,cross-track error :-0.00442540645599
813150000000,cross-track error :-0.00648993253708
813180000000,cross-track error :-0.00748217105865
813200000000,cross-track error :-0.00728166103363
813230000000,cross-track error :-0.00833880901337
813260000000,cross-track error :-0.00965225696564
813300000000,cross-track error :-0.0111277103424
813330000000,cross-track error :-0.0134718418121
813360000000,cross-track error :-0.0134844779968
813390000000,cross-track error :-0.015919148922
813430000000,cross-track error :-0.0156334638596
813470000000,cross-track error :-0.0171142220497
813510000000,cross-track error :-0.0187674164772
813520000000,cross-track error :-0.0207091569901
813550000000,cross-track error :-0.0201786160469
813570000000,cross-track error :-0.0219841599464
813580000000,cross-track error :-0.0227203965187
813610000000,cross-track error :-0.0232647061348
813640000000,cross-track error :-0.0237206220627
813660000000,cross-track error :-0.0245132446289
813690000000,cross-track error :-0.0252769589424
813720000000,cross-track error :-0.0287304520607
813740000000,cross-track error :-0.0265721082687
813770000000,cross-track error :-0.0276458263397
813790000000,cross-track error :-0.0291281938553
813820000000,cross-track error :-0.0289256572723
813840000000,cross-track error :-0.029983997345
813860000000,cross-track error :-0.0318677425385
813890000000,cross-track error :-0.0319157242775
813910000000,cross-track error :-0.0326328277588
813940000000,cross-track error :-0.0341968536377
813960000000,cross-track error :-0.0340691804886
814000000000,cross-track error :-0.0359120368958
814010000000,cross-track error :-0.0357803702354
814040000000,cross-track error :-0.0360357165337
814070000000,cross-track error :-0.0380580425262
814090000000,cross-track error :-0.0382364988327
814120000000,cross-track error :-0.038803935051
814150000000,cross-track error :-0.0397350788116
814180000000,cross-track error :-0.039907336235
814210000000,cross-track error :-0.0405335426331
814230000000,cross-track error :-0.0414478778839
814260000000,cross-track error :-0.0427390933037
814290000000,cross-track error :-0.0435643196106
814330000000,cross-track error :-0.0441627502441
814360000000,cross-track error :-0.0438650846481
814390000000,cross-track error :-0.0458627939224
814410000000,cross-track error :-0.0458704829216
814460000000,cross-track error :-0.0460888147354
814520000000,cross-track error :-0.0458789467812
814570000000,cross-track error :-0.0485863089561
814590000000,cross-track error :-0.0491732954979
814610000000,cross-track error :-0.0489484071732
814630000000,cross-track error :-0.0499396324158
814660000000,cross-track error :-0.0502327680588
814690000000,cross-track error :-0.0506325364113
814720000000,cross-track error :-0.0511875152588
814750000000,cross-track error :-0.0521384477615
814780000000,cross-track error :-0.052320599556
814810000000,cross-track error :-0.0522834658623
814840000000,cross-track error :-0.0525928735733
814870000000,cross-track error :-0.0535079240799
814890000000,cross-track error :-0.0536037683487
814920000000,cross-track error :-0.0547416210175
814940000000,cross-track error :-0.0538471341133
814960000000,cross-track error :-0.0540680885315
814990000000,cross-track error :-0.054745554924
815020000000,cross-track error :-0.0546292066574
815050000000,cross-track error :-0.05594009161
815080000000,cross-track error :-0.0559855699539
815110000000,cross-track error :-0.0563865303993
815130000000,cross-track error :-0.0566957592964
815150000000,cross-track error :-0.0572422742844
815180000000,cross-track error :-0.0566546320915
815200000000,cross-track error :-0.0570169091225
815230000000,cross-track error :-0.0567779541016
815250000000,cross-track error :-0.0575625300407
815280000000,cross-track error :-0.0571327805519
815310000000,cross-track error :-0.0582579374313
815340000000,cross-track error :-0.0593742728233
815360000000,cross-track error :-0.058393061161
815390000000,cross-track error :-0.0582902431488
815420000000,cross-track error :-0.0586101412773
815440000000,cross-track error :-0.0588073730469
815470000000,cross-track error :-0.0591760873795
815490000000,cross-track error :-0.0575056672096
815530000000,cross-track error :-0.058290541172
815550000000,cross-track error :-0.0588255524635
815580000000,cross-track error :-0.0588498711586
815620000000,cross-track error :-0.0576604604721
815650000000,cross-track error :-0.0590582489967
815670000000,cross-track error :-0.0585960149765
815760000000,cross-track error :-0.0581942200661
815810000000,cross-track error :-0.0577586293221
815830000000,cross-track error :-0.0571761131287
815880000000,cross-track error :-0.0590516328812
815910000000,cross-track error :-0.057443022728
815930000000,cross-track error :-0.0580864548683
815960000000,cross-track error :-0.0571907162666
815980000000,cross-track error :-0.0572409033775
816010000000,cross-track error :-0.0573618412018
816030000000,cross-track error :-0.056672334671
816060000000,cross-track error :-0.0566442012787
816080000000,cross-track error :-0.0564520955086
816100000000,cross-track error :-0.0562534332275
816130000000,cross-track error :-0.0558722615242
816170000000,cross-track error :-0.0556834936142
816180000000,cross-track error :-0.0556668043137
816220000000,cross-track error :-0.0560462474823
816240000000,cross-track error :-0.0555211901665
816280000000,cross-track error :-0.0563701987267
816340000000,cross-track error :-0.0546089410782
816380000000,cross-track error :-0.0530209541321
816410000000,cross-track error :-0.0532760024071
816460000000,cross-track error :-0.052238702774
816500000000,cross-track error :-0.0503774285316
816580000000,cross-track error :-0.0501682758331
816640000000,cross-track error :-0.0495690107346
816670000000,cross-track error :-0.0476579666138
816700000000,cross-track error :-0.0465313792229
816730000000,cross-track error :-0.0467101335526
816750000000,cross-track error :-0.0459717512131
816780000000,cross-track error :-0.0467805862427
816800000000,cross-track error :-0.0451385378838
816830000000,cross-track error :-0.0447338819504
816870000000,cross-track error :-0.0445818305016
816890000000,cross-track error :-0.0432673096657
816910000000,cross-track error :-0.0431599020958
816930000000,cross-track error :-0.0421127080917
816960000000,cross-track error :-0.0418637394905
817010000000,cross-track error :-0.040778875351
817040000000,cross-track error :-0.0389177203178
817080000000,cross-track error :-0.0391036868095
817150000000,cross-track error :-0.0380519032478
817180000000,cross-track error :-0.0357455015182
817210000000,cross-track error :-0.0355415940285
817240000000,cross-track error :-0.0346066355705
817270000000,cross-track error :-0.0334987640381
817290000000,cross-track error :-0.0331916213036
817310000000,cross-track error :-0.0336328744888
817340000000,cross-track error :-0.0322566628456
817360000000,cross-track error :-0.0307290554047
817380000000,cross-track error :-0.0299080610275
817410000000,cross-track error :-0.0297212004662
817440000000,cross-track error :-0.0291802883148
817460000000,cross-track error :-0.029205083847
817510000000,cross-track error :-0.0281420350075
817530000000,cross-track error :-0.0261823534966
817560000000,cross-track error :-0.0258370041847
817580000000,cross-track error :-0.0254001617432
817610000000,cross-track error :-0.0260339975357
817640000000,cross-track error :-0.0240399241447
817670000000,cross-track error :-0.0229342579842
817690000000,cross-track error :-0.0229100584984
817720000000,cross-track error :-0.0218170285225
817740000000,cross-track error :-0.0205466747284
817760000000,cross-track error :-0.0207763314247
817780000000,cross-track error :-0.0209167599678
817800000000,cross-track error :-0.0201507806778
817830000000,cross-track error :-0.0195174813271
817860000000,cross-track error :-0.0188246369362
817880000000,cross-track error :-0.018953025341
817900000000,cross-track error :-0.017930150032
817920000000,cross-track error :-0.0176519155502
817950000000,cross-track error :-0.0175309181213
817980000000,cross-track error :-0.0169292092323
818010000000,cross-track error :-0.0156155228615
818030000000,cross-track error :-0.015377342701
818060000000,cross-track error :-0.0141242146492
818080000000,cross-track error :-0.0142833590508
818100000000,cross-track error :-0.0139240026474
818120000000,cross-track error :-0.0132070183754
818150000000,cross-track error :-0.012974023819
818170000000,cross-track error :-0.0130510926247
818200000000,cross-track error :-0.0118253231049
818220000000,cross-track error :-0.0106494426727
818250000000,cross-track error :-0.0108879208565
818280000000,cross-track error :-0.0105240941048
818310000000,cross-track error :-0.00921094417572
818340000000,cross-track error :-0.00983637571335
818360000000,cross-track error :-0.0088164806366
818390000000,cross-track error :-0.0085763335228
818420000000,cross-track error :-0.00735855102539
818440000000,cross-track error :-0.00716644525528
818460000000,cross-track error :-0.00769853591919
818490000000,cross-track error :-0.00714689493179
818530000000,cross-track error :-0.00596529245377
818560000000,cross-track error :-0.00526893138885
818590000000,cross-track error :-0.0180295109749
818620000000,cross-track error :-0.0473091602325
818640000000,cross-track error :-0.079038977623
818670000000,cross-track error :-0.0996938347816
818700000000,cross-track error :-0.130419611931
818730000000,cross-track error :-0.16037940979
818760000000,cross-track error :-0.191931784153
818800000000,cross-track error :-0.224071025848
818820000000,cross-track error :-0.265177309513
818850000000,cross-track error :-0.28445404768
818890000000,cross-track error :-0.325973570347
818920000000,cross-track error :-0.358582556248
818950000000,cross-track error :-0.388663470745
818980000000,cross-track error :-0.421876132488
819000000000,cross-track error :-0.452122867107
819040000000,cross-track error :-0.471383631229
819060000000,cross-track error :-0.514350086451
819090000000,cross-track error :-0.533896178007
819120000000,cross-track error :-0.565040022135
819150000000,cross-track error :-0.596114695072
819180000000,cross-track error :-0.626528561115
819210000000,cross-track error :-0.65774923563
819250000000,cross-track error :-0.687546610832
819280000000,cross-track error :-0.72862419486
819310000000,cross-track error :-0.759546428919
